score,genres
7.6,['documentation']
8.2,"['fantasy', 'action', 'drama']"
6.1,"['thriller', 'drama', 'horror', 'music']"
6.2,"['thriller', 'drama', 'romance', 'scifi']"
7.8,"['action', 'animation', 'drama', 'scifi', 'sport']"
6.7,"['drama', 'thriller', 'european']"
6.4,"['thriller', 'crime', 'action']"
7.4,"['thriller', 'drama', 'documentation', 'fantasy', 'music', 'romance', 'european']"
6.5,"['comedy', 'romance']"
5.8,"['crime', 'comedy']"
6.5,"['action', 'animation', 'scifi']"
6.2,"['thriller', 'drama']"
7.0,['drama']
7.6,"['reality', 'comedy', 'documentation', 'european']"
5.7,"['romance', 'comedy']"
7.7,"['comedy', 'animation', 'romance']"
6.4,"['action', 'comedy', 'animation', 'family', 'fantasy']"
6.2,"['crime', 'thriller', 'action', 'drama']"
7.9,[]
6.1,"['comedy', 'drama', 'fantasy', 'european']"
8.1,"['comedy', 'documentation']"
6.2,['comedy']
8.5,"['action', 'animation', 'comedy', 'drama', 'fantasy', 'romance']"
7.6,"['western', 'drama', 'crime']"
6.4,"['horror', 'thriller', 'crime', 'drama']"
6.5,"['comedy', 'drama']"
7.4,['documentation']
5.7,"['comedy', 'horror', 'music']"
6.4,"['thriller', 'drama', 'history', 'romance']"
5.4,"['thriller', 'drama', 'scifi']"
6.2,"['animation', 'family', 'fantasy']"
5.5,"['horror', 'thriller']"
6.6,"['thriller', 'crime']"
6.6,"['thriller', 'drama', 'romance', 'action', 'european']"
7.4,"['drama', 'history']"
4.6,"['documentation', 'horror', 'reality']"
7.5,"['fantasy', 'drama', 'european']"
5.6,['comedy']
5.3,"['scifi', 'family', 'thriller', 'action', 'drama']"
6.7,"['drama', 'european']"
8.7,"['comedy', 'documentation']"
5.8,"['horror', 'animation', 'documentation', 'scifi', 'thriller', 'action', 'drama']"
7.7,['documentation']
7.0,['comedy']
7.5,"['action', 'documentation']"
6.8,"['thriller', 'history', 'crime', 'drama', 'european']"
8.4,['documentation']
6.8,"['drama', 'history']"
5.1,"['scifi', 'animation', 'action', 'comedy', 'family', 'fantasy']"
5.9,"['thriller', 'horror']"
7.2,"['action', 'animation', 'drama', 'thriller']"
8.6,['animation']
8.0,['documentation']
7.2,"['crime', 'thriller', 'drama', 'european']"
6.2,"['thriller', 'drama', 'crime']"
6.0,"['scifi', 'action', 'comedy', 'animation']"
4.5,"['fantasy', 'horror', 'thriller', 'action', 'crime', 'drama']"
8.7,"['drama', 'action', 'history', 'romance', 'war']"
6.3,"['thriller', 'fantasy', 'action', 'crime', 'scifi']"
6.5,['comedy']
5.9,"['romance', 'comedy']"
7.0,"['drama', 'comedy', 'sport', 'european']"
5.5,"['comedy', 'family', 'fantasy', 'horror', 'animation']"
6.3,"['drama', 'action', 'war']"
9.2,"['drama', 'family']"
7.1,"['comedy', 'reality']"
3.5,['comedy']
6.8,"['drama', 'crime', 'thriller']"
6.4,"['drama', 'fantasy', 'horror', 'thriller', 'european']"
6.2,"['comedy', 'european']"
5.4,"['comedy', 'action']"
7.4,"['thriller', 'horror', 'crime', 'scifi']"
5.5,"['thriller', 'horror']"
7.0,"['crime', 'thriller', 'drama', 'european']"
8.4,"['drama', 'crime']"
7.4,"['crime', 'thriller']"
7.5,"['fantasy', 'drama', 'romance']"
6.5,"['drama', 'fantasy']"
5.0,"['thriller', 'horror']"
7.4,"['crime', 'documentation']"
5.8,"['comedy', 'sport']"
7.4,"['reality', 'comedy']"
8.0,"['animation', 'music', 'romance', 'comedy', 'drama']"
5.4,"['scifi', 'action', 'drama', 'fantasy', 'thriller', 'music']"
7.9,['comedy']
6.2,"['fantasy', 'comedy', 'family', 'romance', 'animation']"
6.8,['drama']
7.9,"['comedy', 'drama']"
8.1,"['documentation', 'sport']"
6.8,"['drama', 'thriller']"
6.3,"['horror', 'thriller', 'comedy', 'fantasy', 'european']"
4.3,"['thriller', 'european', 'crime', 'romance']"
7.4,"['comedy', 'drama']"
4.2,"['thriller', 'horror', 'drama', 'fantasy']"
6.0,"['drama', 'comedy', 'war']"
5.9,"['thriller', 'drama', 'action', 'scifi']"
5.7,"['crime', 'thriller', 'action', 'european']"
6.3,"['drama', 'romance']"
7.2,"['drama', 'thriller']"
5.9,['comedy']
7.4,['documentation']
7.5,"['music', 'documentation']"
6.4,"['drama', 'comedy']"
4.8,"['animation', 'family']"
6.8,['comedy']
8.0,"['documentation', 'comedy', 'history']"
6.6,['comedy']
6.8,['drama']
7.8,['crime']
6.8,['comedy']
6.9,['drama']
6.6,"['action', 'animation', 'comedy', 'drama', 'family', 'western', 'documentation']"
5.2,"['thriller', 'horror', 'drama']"
6.6,"['drama', 'romance', 'european']"
5.5,"['fantasy', 'comedy', 'drama']"
5.8,"['thriller', 'scifi']"
6.6,"['drama', 'european']"
7.4,"['comedy', 'european']"
7.5,"['crime', 'thriller', 'action']"
6.9,"['comedy', 'drama', 'crime', 'documentation']"
7.9,"['documentation', 'music']"
7.6,"['comedy', 'music', 'documentation']"
7.1,"['scifi', 'action', 'fantasy', 'war', 'animation']"
8.0,"['documentation', 'war', 'history']"
7.4,['documentation']
7.2,['documentation']
5.3,"['drama', 'comedy', 'romance']"
8.2,"['comedy', 'drama', 'romance']"
6.1,['comedy']
6.1,"['fantasy', 'animation', 'comedy', 'family']"
7.4,['drama']
7.7,['animation']
8.0,"['drama', 'horror', 'thriller', 'european']"
6.8,"['crime', 'documentation']"
7.7,"['drama', 'music']"
8.6,['drama']
7.5,"['drama', 'comedy']"
7.9,"['crime', 'action', 'european']"
6.5,['documentation']
6.2,['comedy']
7.9,['comedy']
6.2,['comedy']
8.6,['comedy']
8.2,"['thriller', 'music', 'drama', 'comedy', 'crime']"
8.2,"['drama', 'romance']"
6.7,"['animation', 'comedy', 'family', 'action']"
7.8,['documentation']
7.6,"['drama', 'comedy']"
5.7,['thriller']
6.3,"['thriller', 'crime', 'drama']"
6.2,"['crime', 'drama', 'scifi', 'thriller']"
7.1,['comedy']
5.8,"['action', 'comedy']"
5.9,"['scifi', 'drama', 'romance', 'european']"
3.4,"['horror', 'drama', 'scifi', 'thriller', 'action', 'european']"
6.3,"['romance', 'drama']"
7.7,"['action', 'crime', 'drama', 'thriller']"
7.5,['documentation']
7.2,"['drama', 'history', 'war']"
4.8,"['thriller', 'fantasy', 'scifi', 'drama', 'romance']"
6.6,['comedy']
6.5,"['animation', 'family']"
6.8,"['drama', 'thriller', 'crime', 'history', 'war', 'documentation']"
5.2,"['drama', 'comedy']"
5.8,"['comedy', 'animation', 'family', 'fantasy']"
8.0,"['comedy', 'romance', 'fantasy', 'horror']"
5.2,"['comedy', 'drama']"
7.4,['drama']
7.6,"['documentation', 'drama', 'history', 'romance', 'european']"
6.0,"['scifi', 'action', 'crime', 'thriller']"
5.2,"['comedy', 'romance']"
6.2,"['drama', 'family', 'romance', 'comedy']"
6.1,"['action', 'scifi', 'thriller', 'drama']"
6.4,"['documentation', 'crime']"
7.6,"['thriller', 'comedy', 'crime', 'drama']"
3.4,"['action', 'fantasy', 'scifi', 'animation', 'comedy', 'family']"
8.0,['comedy']
5.0,"['animation', 'action', 'scifi', 'horror']"
6.6,"['scifi', 'thriller', 'animation', 'action', 'drama']"
6.4,"['scifi', 'animation', 'fantasy']"
5.4,"['thriller', 'crime', 'drama', 'european']"
7.9,"['comedy', 'family', 'drama', 'romance']"
8.1,"['war', 'drama', 'action', 'thriller']"
6.8,"['drama', 'comedy', 'crime', 'european']"
6.7,"['thriller', 'drama', 'war', 'history', 'european']"
7.1,"['comedy', 'scifi', 'animation', 'drama', 'family']"
7.0,"['crime', 'drama', 'thriller']"
6.1,"['drama', 'history']"
8.0,"['scifi', 'drama', 'fantasy', 'horror']"
6.0,"['scifi', 'animation', 'action', 'comedy', 'family']"
6.2,"['drama', 'crime']"
6.1,"['scifi', 'animation', 'action', 'crime']"
7.0,['comedy']
6.0,"['scifi', 'animation', 'action']"
7.6,"['drama', 'fantasy', 'romance']"
6.6,"['action', 'scifi', 'animation', 'drama', 'fantasy']"
7.1,"['drama', 'european']"
5.7,"['thriller', 'action', 'drama', 'crime', 'european']"
7.5,"['reality', 'documentation']"
8.1,"['crime', 'thriller', 'drama', 'horror', 'comedy']"
6.4,"['fantasy', 'action']"
5.8,"['family', 'fantasy', 'animation']"
6.9,"['drama', 'romance']"
5.9,"['fantasy', 'action', 'comedy']"
7.7,['comedy']
8.0,"['drama', 'thriller', 'crime']"
5.2,"['action', 'scifi', 'thriller']"
5.6,"['drama', 'action']"
5.7,"['comedy', 'fantasy', 'horror']"
7.0,"['music', 'documentation']"
7.8,"['action', 'scifi', 'thriller', 'drama', 'romance']"
6.7,"['comedy', 'family', 'animation']"
5.2,"['fantasy', 'scifi', 'action']"
6.4,"['scifi', 'crime', 'drama']"
6.6,"['thriller', 'action', 'drama']"
8.2,['comedy']
6.3,"['crime', 'drama', 'family']"
6.4,"['thriller', 'crime', 'european']"
6.9,"['animation', 'drama', 'western', 'european']"
7.1,"['scifi', 'action', 'drama', 'thriller', 'horror', 'animation', 'fantasy', 'crime']"
7.0,['reality']
6.9,"['drama', 'war', 'european']"
7.8,"['drama', 'action', 'history', 'crime']"
8.6,"['action', 'thriller', 'crime', 'drama']"
7.2,"['scifi', 'fantasy', 'family', 'european']"
7.5,"['documentation', 'crime']"
6.8,"['drama', 'history', 'action', 'thriller', 'comedy', 'documentation']"
6.2,"['drama', 'comedy']"
7.6,"['drama', 'fantasy', 'horror', 'thriller', 'crime']"
5.1,"['reality', 'documentation']"
7.3,"['war', 'crime', 'documentation', 'thriller', 'comedy', 'drama']"
6.8,"['comedy', 'crime', 'animation', 'action']"
7.6,"['action', 'scifi', 'thriller', 'animation', 'drama', 'fantasy']"
7.1,"['comedy', 'music', 'documentation']"
8.3,"['drama', 'comedy', 'reality']"
6.9,"['crime', 'thriller', 'drama']"
6.2,"['drama', 'scifi', 'horror', 'romance', 'thriller']"
5.1,"['thriller', 'horror']"
7.8,"['drama', 'history', 'european']"
7.1,"['action', 'drama', 'history']"
7.3,['reality']
7.8,"['documentation', 'fantasy', 'european']"
7.8,"['drama', 'scifi', 'thriller', 'fantasy']"
7.2,"['comedy', 'romance']"
6.2,"['scifi', 'thriller', 'drama']"
6.8,"['fantasy', 'animation', 'family', 'music', 'comedy']"
8.3,['documentation']
7.6,"['drama', 'thriller']"
6.0,"['comedy', 'romance', 'drama']"
4.2,"['action', 'thriller', 'crime', 'drama']"
6.1,"['comedy', 'drama']"
4.8,"['comedy', 'european']"
7.1,"['drama', 'romance', 'comedy', 'fantasy']"
3.2,"['horror', 'thriller']"
5.9,"['comedy', 'drama', 'action']"
6.4,"['scifi', 'action', 'comedy', 'fantasy']"
8.2,"['documentation', 'war']"
4.4,"['thriller', 'drama']"
6.1,"['comedy', 'crime', 'thriller']"
6.7,"['crime', 'scifi', 'thriller', 'animation', 'action', 'comedy', 'european']"
7.1,"['comedy', 'family', 'fantasy', 'animation']"
7.1,"['thriller', 'action', 'drama']"
8.2,"['drama', 'romance']"
7.4,"['documentation', 'european']"
7.3,"['drama', 'comedy', 'romance', 'european']"
5.2,"['comedy', 'drama', 'scifi', 'romance', 'thriller', 'fantasy', 'european']"
7.0,"['fantasy', 'family', 'comedy']"
6.8,"['drama', 'comedy', 'european']"
6.6,"['comedy', 'drama', 'crime']"
2.3,"['drama', 'reality', 'family', 'comedy', 'documentation', 'music', 'european']"
3.8,"['crime', 'documentation']"
6.2,"['comedy', 'drama', 'family', 'romance']"
6.4,"['drama', 'war']"
7.3,"['comedy', 'drama', 'romance']"
5.3,"['comedy', 'action', 'animation', 'fantasy', 'thriller']"
6.1,"['crime', 'documentation', 'drama']"
7.4,"['drama', 'comedy', 'sport']"
6.5,"['action', 'scifi', 'fantasy', 'drama']"
6.3,"['crime', 'comedy', 'european']"
7.4,"['documentation', 'crime', 'sport']"
6.7,['drama']
7.7,"['drama', 'family', 'music']"
7.5,"['animation', 'action', 'comedy', 'family']"
6.6,"['animation', 'action', 'family', 'scifi', 'comedy']"
4.9,"['crime', 'action']"
6.2,"['documentation', 'crime', 'drama']"
8.5,['comedy']
6.7,"['action', 'drama', 'crime']"
7.4,"['history', 'documentation']"
7.7,"['crime', 'drama']"
6.7,"['drama', 'romance']"
7.1,"['scifi', 'animation', 'drama', 'fantasy']"
7.5,"['comedy', 'animation', 'action', 'family', 'fantasy']"
6.4,"['drama', 'comedy', 'romance']"
7.5,"['drama', 'thriller', 'action', 'crime']"
7.0,"['comedy', 'drama', 'family', 'action', 'documentation']"
5.1,"['romance', 'drama', 'european']"
6.6,['comedy']
6.7,"['comedy', 'drama']"
8.0,"['drama', 'romance', 'history', 'music']"
5.7,"['action', 'scifi', 'animation']"
7.9,"['drama', 'thriller', 'crime']"
5.3,['comedy']
7.7,['comedy']
7.0,"['drama', 'romance', 'european']"
8.5,"['documentation', 'music']"
7.0,"['drama', 'crime', 'european']"
6.6,['documentation']
6.8,['documentation']
6.6,['drama']
8.0,"['action', 'animation', 'comedy', 'romance']"
7.4,"['drama', 'history']"
8.3,['documentation']
7.3,"['drama', 'sport']"
6.3,"['comedy', 'european']"
5.9,['thriller']
8.1,['comedy']
,['reality']
7.2,['drama']
8.4,['reality']
4.7,"['thriller', 'crime', 'drama', 'romance']"
6.9,"['comedy', 'drama', 'romance', 'european']"
6.6,"['drama', 'thriller']"
6.9,"['comedy', 'documentation']"
4.9,"['drama', 'thriller']"
6.2,"['scifi', 'animation', 'action', 'comedy', 'family']"
8.2,"['comedy', 'documentation']"
7.2,"['war', 'crime', 'drama', 'thriller']"
7.7,"['scifi', 'romance', 'drama', 'fantasy']"
6.5,"['scifi', 'family', 'fantasy', 'horror', 'thriller', 'drama']"
6.6,"['fantasy', 'animation', 'drama', 'family', 'comedy']"
7.0,['comedy']
5.2,"['action', 'romance', 'thriller', 'scifi', 'family', 'comedy', 'drama', 'animation']"
6.9,['documentation']
7.3,"['documentation', 'history', 'european']"
6.8,"['drama', 'action', 'history', 'war', 'thriller']"
7.1,"['action', 'war', 'drama']"
5.8,"['scifi', 'animation', 'action']"
7.9,"['crime', 'action', 'documentation']"
7.6,"['music', 'documentation']"
7.9,"['documentation', 'european']"
5.4,['comedy']
6.4,"['thriller', 'crime', 'european']"
8.0,['documentation']
6.3,"['scifi', 'animation', 'action']"
8.4,"['scifi', 'drama', 'fantasy', 'romance', 'family']"
8.0,"['documentation', 'sport', 'european']"
5.9,"['animation', 'comedy', 'family', 'fantasy']"
7.5,"['comedy', 'music']"
6.9,"['comedy', 'animation']"
3.1,"['crime', 'drama', 'thriller']"
7.4,['comedy']
7.3,['documentation']
5.6,"['fantasy', 'family', 'drama', 'comedy', 'thriller', 'music', 'animation']"
6.7,"['scifi', 'action', 'history', 'horror', 'animation']"
8.1,"['crime', 'romance', 'thriller', 'drama']"
5.7,['comedy']
8.0,"['drama', 'comedy', 'romance']"
5.5,"['drama', 'crime', 'thriller']"
7.8,"['comedy', 'documentation']"
5.2,['comedy']
,['comedy']
5.2,['comedy']
5.4,"['comedy', 'fantasy', 'romance']"
7.0,"['reality', 'european']"
7.6,['documentation']
7.7,"['reality', 'documentation', 'sport']"
5.6,"['drama', 'crime', 'thriller', 'action']"
8.3,"['documentation', 'music']"
6.8,"['comedy', 'family', 'fantasy', 'european']"
7.4,"['comedy', 'documentation']"
6.9,"['drama', 'european']"
6.6,"['comedy', 'drama', 'european']"
6.6,['documentation']
5.6,"['fantasy', 'animation', 'comedy', 'family']"
7.8,"['war', 'documentation', 'history', 'european']"
6.7,"['drama', 'history', 'european']"
7.1,"['drama', 'comedy', 'animation']"
8.1,"['documentation', 'drama']"
6.4,['animation']
5.0,"['thriller', 'drama', 'romance', 'sport', 'european']"
6.0,"['western', 'horror', 'action']"
6.6,"['drama', 'animation', 'romance']"
5.9,"['comedy', 'drama', 'music']"
7.0,"['action', 'thriller', 'crime', 'drama']"
5.5,"['comedy', 'drama']"
6.0,['drama']
6.8,"['scifi', 'drama', 'fantasy', 'horror', 'thriller', 'family']"
7.2,['documentation']
5.4,"['comedy', 'fantasy', 'animation']"
5.5,"['animation', 'fantasy']"
8.1,"['thriller', 'action']"
5.2,['action']
5.8,"['music', 'comedy']"
5.6,"['crime', 'drama', 'thriller']"
7.0,"['drama', 'action']"
6.0,"['action', 'animation', 'comedy', 'crime', 'drama']"
7.2,"['drama', 'crime']"
7.5,['documentation']
4.5,"['thriller', 'crime', 'action']"
5.5,"['crime', 'drama']"
6.2,['documentation']
6.8,"['drama', 'thriller']"
5.8,"['scifi', 'animation', 'action']"
6.2,['music']
5.5,['documentation']
7.0,['documentation']
6.3,['documentation']
7.1,"['comedy', 'drama']"
6.3,"['comedy', 'documentation']"
7.6,"['comedy', 'reality']"
6.3,"['drama', 'comedy', 'romance']"
5.6,"['drama', 'crime']"
7.7,"['comedy', 'scifi', 'action', 'animation', 'family', 'fantasy']"
,['documentation']
6.6,"['comedy', 'documentation']"
7.6,"['scifi', 'drama', 'fantasy', 'romance']"
7.3,"['reality', 'action']"
6.1,"['thriller', 'drama', 'action', 'crime', 'european']"
4.0,"['western', 'drama', 'action', 'european']"
7.6,"['documentation', 'european']"
5.6,"['crime', 'drama']"
7.5,"['comedy', 'documentation']"
5.5,"['comedy', 'european']"
5.8,"['drama', 'romance', 'comedy']"
5.4,"['action', 'fantasy', 'animation']"
5.9,"['drama', 'romance', 'music', 'european']"
7.1,"['fantasy', 'animation', 'action']"
5.7,"['romance', 'comedy', 'drama']"
7.1,['comedy']
,['fantasy']
8.3,"['drama', 'comedy', 'crime']"
7.2,"['comedy', 'romance']"
7.0,"['comedy', 'fantasy', 'animation', 'family', 'drama']"
5.9,"['comedy', 'action']"
5.9,['family']
6.2,"['comedy', 'family', 'fantasy', 'romance', 'european']"
7.6,['documentation']
5.7,"['romance', 'comedy', 'family']"
8.5,"['comedy', 'drama']"
7.3,"['scifi', 'sport', 'documentation', 'reality']"
5.3,"['western', 'drama', 'thriller', 'action']"
5.2,['comedy']
7.6,['reality']
4.4,['comedy']
5.4,['comedy']
6.0,"['comedy', 'family', 'european']"
7.1,"['drama', 'scifi']"
6.9,"['drama', 'music', 'documentation']"
7.1,"['documentation', 'reality']"
5.5,"['comedy', 'romance', 'european']"
7.5,"['drama', 'crime', 'history', 'european']"
5.7,['comedy']
6.1,"['comedy', 'documentation']"
7.2,"['documentation', 'european']"
7.2,"['drama', 'action']"
6.5,"['drama', 'european']"
7.0,"['drama', 'crime', 'thriller', 'action', 'european']"
7.0,['comedy']
6.9,"['comedy', 'romance']"
8.2,"['drama', 'thriller', 'action', 'crime']"
7.4,"['romance', 'drama']"
7.6,"['drama', 'comedy']"
7.4,"['drama', 'comedy', 'romance']"
6.1,['comedy']
5.2,"['thriller', 'action', 'crime']"
7.8,"['drama', 'thriller', 'comedy', 'history', 'romance', 'action']"
6.7,['documentation']
6.0,"['romance', 'drama', 'family', 'comedy']"
7.1,['comedy']
7.3,"['reality', 'documentation']"
5.5,"['thriller', 'drama', 'horror', 'fantasy', 'action', 'crime', 'european']"
8.1,"['documentation', 'family']"
7.3,"['comedy', 'documentation']"
6.8,"['comedy', 'family']"
3.9,"['comedy', 'crime', 'family']"
5.4,"['fantasy', 'family']"
7.7,"['drama', 'action', 'crime']"
8.0,"['animation', 'family']"
5.9,"['drama', 'sport']"
6.6,"['comedy', 'animation']"
5.6,"['drama', 'documentation', 'fantasy', 'romance', 'scifi', 'family', 'animation']"
4.8,"['action', 'scifi', 'animation', 'comedy', 'drama', 'family']"
6.8,"['fantasy', 'animation', 'family', 'european']"
5.8,"['history', 'documentation']"
6.4,"['romance', 'drama']"
5.2,"['comedy', 'drama', 'romance']"
,"['action', 'scifi']"
7.3,"['documentation', 'history']"
,['documentation']
5.1,"['comedy', 'drama']"
8.1,['documentation']
6.0,"['fantasy', 'scifi', 'animation', 'action', 'comedy']"
7.4,"['drama', 'scifi', 'comedy']"
5.3,"['romance', 'comedy', 'scifi']"
8.9,['reality']
6.7,"['documentation', 'sport']"
5.4,"['crime', 'documentation']"
8.0,"['drama', 'fantasy', 'romance']"
6.3,['documentation']
6.7,"['thriller', 'drama', 'action', 'crime']"
7.3,"['comedy', 'european']"
,[]
6.5,"['thriller', 'action', 'fantasy', 'scifi', 'comedy', 'drama']"
7.1,"['reality', 'documentation']"
6.3,"['comedy', 'drama', 'romance']"
7.2,"['comedy', 'drama', 'romance']"
5.1,['documentation']
5.9,['drama']
5.2,"['comedy', 'drama', 'romance']"
6.2,['documentation']
5.0,"['comedy', 'documentation']"
7.6,"['horror', 'comedy']"
5.7,"['comedy', 'romance', 'drama', 'european']"
7.4,['reality']
7.6,"['comedy', 'drama']"
5.8,"['scifi', 'animation', 'action', 'fantasy', 'horror']"
7.4,['documentation']
6.1,"['action', 'comedy', 'family', 'music', 'animation']"
6.4,"['drama', 'thriller', 'european']"
,['documentation']
6.4,"['drama', 'european']"
7.4,['documentation']
6.4,"['comedy', 'drama', 'romance']"
5.7,"['comedy', 'european']"
5.2,"['comedy', 'documentation']"
6.9,"['scifi', 'drama', 'animation', 'fantasy']"
7.7,['reality']
6.7,"['comedy', 'european']"
7.8,"['reality', 'drama']"
7.3,"['drama', 'comedy']"
5.8,"['thriller', 'animation', 'drama']"
6.3,['documentation']
7.2,"['crime', 'thriller', 'drama']"
3.8,"['action', 'scifi', 'comedy', 'drama']"
4.6,"['romance', 'drama']"
5.9,"['scifi', 'action', 'animation', 'comedy', 'fantasy']"
8.0,"['scifi', 'drama', 'action', 'thriller', 'horror', 'romance', 'crime', 'fantasy']"
6.5,"['drama', 'thriller', 'comedy', 'crime', 'european']"
6.8,"['romance', 'drama', 'european']"
5.4,"['drama', 'music', 'comedy', 'european']"
7.0,"['thriller', 'drama', 'romance', 'european']"
6.8,"['drama', 'crime']"
6.6,['documentation']
7.2,"['drama', 'romance', 'european']"
5.9,"['animation', 'fantasy', 'scifi', 'action', 'comedy']"
6.3,"['crime', 'documentation']"
